row_index,relative_path,category,byte_size,sha256
1743,Straight/4-3.tif,Straight,41087,8582ecdc65e164564abd340e095296bb6558248e742bf0a3f95daab12839b6c7
1744,Straight/4-4.tif,Straight,66253,fee1fd616b9eedc6daade7e079aba0ed4e0b0bac984500afe13db11287da8dae
1745,Straight/4-5.tif,Straight,47132,c124479fb7d21daa0d422ed3d07edc4310adcab44c34937a7134521c31769700
1746,Straight/4-6.tif,Straight,46363,d3f0db72e75e85c648ccacf27ae680f220bb17aa530ee5aaf7b20d22016efe34
1747,Straight/4-7.tif,Straight,28225,ca951446e139706f6650604de54be270d4a517a51de640f24643dae32e4dbd42
1748,Straight/4-8.tif,Straight,50182,15a877e04529290b2ca86d852903a21164e056989f98fae7f00397ad2edf0ec3
1749,Straight/4-9.tif,Straight,62011,b18c6192e3e733d21a2a7b70eb064b606c5ed63d3578daa51a6cd8860562f0ac
1750,Straight/5-1.tif,Straight,56942,3d9a6c49d4d165292ff12ec0df62f0ee343a093aac8363f2115be569662d0b94
1751,Straight/5-10.tif,Straight,36189,05584b00a466029a331a2a9dcab474737e6e353e4bff088bf71789eab1a40919
1752,Straight/5-2.tif,Straight,34227,a47d191304b874c47f8b76289b06bfe2cd58b08b1337bb1d57e7d4955b65e410
1753,Straight/5-3.tif,Straight,40193,f7b54fb8233d115261c4b1ffefea6cdd4fe4f6ebb4a20439143da87e1ac8ceac
1754,Straight/5-4.tif,Straight,58206,02b2680ecae3b0098b07da0000d2743fe15e3e16c9e623741fa5faf86811fe82
1755,Straight/5-5.tif,Straight,47521,13f9e261e5fdf054d1d7e2e7b5919dd87afbdc8cad0947588d47f98e48350b4e
1756,Straight/5-6.tif,Straight,43218,5c55965f931f154c8d373bb0b914b64b538d4423da9b8ce3fd8861ad68d070b4
1757,Straight/5-7.tif,Straight,26088,fa60c40619843994680c5ead2c251a29b7bc0cd5d354ae789ce77dc4ff659ffe
1758,Straight/5-8.tif,Straight,30243,f4ff464fa15159b8d2360283d86eb393d3b1d992333364ee2093aa658c2fcd4a
1759,Straight/5-9.tif,Straight,54053,139834c0fd55fe19e09a1a91f9eb6e7bd6adbc4419c1f86f14d342aa68ca4e42
1760,Straight/6-1.tif,Straight,45766,72b6ac849c485ba9ba8306ba3991edc3c419459e1dd19c03939cffaf68c8d9c6
1761,Straight/6-10.tif,Straight,34953,d4364727c1911f70f383e1b71fffa5f82e88aca959ae16f548ac8037ae709efc
1762,Straight/6-2.tif,Straight,43571,1ee5155e28b0097cdfe0306152360fab4d20c90c96193d9da90af1a15626a5fe
1763,Straight/6-3.tif,Straight,41506,d351cc4f5ac27db3f3b6b79997ed2ab145d2548ff3ec5db9457f2def87a511c8
1764,Straight/6-4.tif,Straight,76445,c8a7097f4bd34ab0b7f4591d51b47149cb347742476bbfcc5a423fcd4e7de1ab
1765,Straight/6-5.tif,Straight,40621,1ec3d34d89d9dc75480fff5f264c0f67e5cd6924a32d93e8740b21c0dcd76c8a
1766,Straight/6-6.tif,Straight,42965,2810809d4d26376ddf38b8dea9db6c2585aad6f714c83b3728cd864036b223d8
1767,Straight/6-7.tif,Straight,23350,799bd1dfedf2141db90ccbf88d86521cc4b11c0f55290dfd8a17a1a27812012d
1768,Straight/6-8.tif,Straight,35036,e5c265d7c6ba93dfa82d78a1099c94ed4797917c8ea3ffcbe1ab2be2b752cc30
1769,Straight/6-9.tif,Straight,68431,a3979099ee1224eeeeef9e6d56ccab9818fa8dafcd134c6eea70199f7a26fe8a
1770,Straight/7-1.tif,Straight,43934,3be0d4b9d59b5a253465a42b7c54b5b581593c52c8931d332417d95756b53c91
1771,Straight/7-10.tif,Straight,34649,7476d96f1efce097908a527bdee67332ddd85dd83fd09d08e02d4f20b2a60e3a
1772,Straight/7-2.tif,Straight,39428,42014353c7509a0944697d2e0eb5e8cbcd39a01bc7d084cc595ec2b69bdfaf5d
1773,Straight/7-3.tif,Straight,44705,5fc74d29ce01624e30c5697f6d504aa197ebc1b44dfed5514d21799bec8daee5
1774,Straight/7-4.tif,Straight,61557,2c287950def51ab13b35f206ec759a5b35b7a451a51c8467547bdd6fcfad3c7e
1775,Straight/7-5.tif,Straight,48326,6d0a7a73ab76d34a8f6eac128642fc9c24e86f313138865dde6e8aba2378c2cb
1776,Straight/7-6.tif,Straight,45420,718a82df90ec33a7aac443112f464edc3e581c372a14a24bea1b4b824695d23a
1777,Straight/7-7.tif,Straight,29323,11554febce2fee9cb6ce5aa00a727219207fbb1858cda5b2f2ea33d7951154e0
1778,Straight/7-8.tif,Straight,33724,f430090b7bc50bd2f9c74e7c6f3bb083507b2e25cbd6487a6d0c033834935aed
1779,Straight/7-9.tif,Straight,52329,eaca0d6bdde2a973d37d132c6e1701442f0c3109f5c0c83a1934a4d978c3c79b
1780,Straight/8-1.tif,Straight,46691,43f5725ff9c2297bc7e22e8b7f93d135748fac5d5d2294d82d3daf57f2cfb4d5
1781,Straight/8-10.tif,Straight,39908,bd5d8dae25ed8681bd9cc2a18f071d075e6306c5ba678128810fee6d350b5e4b
1782,Straight/8-2.tif,Straight,37465,380d38e286481c00086ee23586a10a1c5d9f44257538e35db3e8c1b34d703174
1783,Straight/8-3.tif,Straight,40542,54afb093cf966a69744f93cc44be0427a4e03e21b4494d94df84a8b79beb8823
1784,Straight/8-4.tif,Straight,66680,0a53e27ac2a7461b614e61a5559e693ab307df86330a18f1ea06172737e98b58
1785,Straight/8-5.tif,Straight,44803,9403b4eba92d5f44a7d045a57d1d554d1feadffab6547de61ed194b5fde72e2c
1786,Straight/8-6.tif,Straight,48724,94faa1d8d3158c925577636b35d043e05f55d4adfd9645114017d94c6c204bec
1787,Straight/8-7.tif,Straight,25865,6097aa8af34d525354f08bf625180c7914d52e9ca55200acea48943104bf7be6
1788,Straight/8-8.tif,Straight,43207,16016b7128c3cb079af1ab3162ed52a007f8888db22f3110ab2a7e7ea9a1d99b
1789,Straight/8-9.tif,Straight,55679,1a9b96ed79b08c0aeb8a4e6d7b3613ec91b7209f9ffcd03b5d3a33549bedb8f6
1790,Straight/9-1.tif,Straight,62297,646c1a112d271610559f9f245269404141c67b49c075bb7c6eaa40a382803f9f
1791,Straight/9-10.tif,Straight,38033,4075b764ca16d326dc17bb9eb3c626052e2694c2c9d1a472541cd36335707472
1792,Straight/9-2.tif,Straight,51567,52832a59bc6af032597decae6d9f156e1e89e42aef5608e933ca5dd58a6b596c
1793,Straight/9-3.tif,Straight,36888,549b274578d7b43260f95b01f653c476fc28a70909facb667d77a91fe33916ba
1794,Straight/9-4.tif,Straight,67529,377e7677a7bbc2a82888cd89ee23b1c8d982b1967d97ac12ee6a88a2517ec45e
1795,Straight/9-5.tif,Straight,57868,2aa21615a789f70c4e6aca6b1505e3543af9f3df2b5109e5c531744e57af5c55
1796,Straight/9-6.tif,Straight,54496,3b858b5db95e2beaf508af6dce9a2c467a7362ef6a24a5e8e4b1977851267db7
1797,Straight/9-7.tif,Straight,27870,6755c311593a507f8f7fa855049928381d3b6d3930b63fb95b880f9fa7fa9eae
1798,Straight/9-8.tif,Straight,41216,0e9a96d320fe0c29d4a32097149200615d6db2a293a83c70ba7f95e2f037254c
1799,Straight/9-9.tif,Straight,57084,f68876ff96269291b193571ec648a4164a39be7cea24b35c79a165bbc6de26c3
1800,Suit/1-1.tif,Suit,60223,580914acf7560a12cab94c8d99acc053376f0050bb81bf9c54dc487d27ce9856
1801,Suit/1-10.tif,Suit,51297,9a676b7ac2a373825a6f7eca78723bdc9231eb4f8f89f5dac8db035d4d37b5f9
1802,Suit/1-2.tif,Suit,40742,75d4417f830460cbbe5a4f4a0d671cd0fdf00111874f854a8d564e7f23bc9bb1
1803,Suit/1-3.tif,Suit,50920,688a28ab1468497c53924d11ea7c9ca4533d6b56380abf93b6b11a6a682555cd
1804,Suit/1-4.tif,Suit,63977,5ca37b15d393e5c56611d3983a43639d95e5c3a8d35a1dd233e28802c37dde5b
1805,Suit/1-5.tif,Suit,61447,34dee520ca687ff8df282d88eb33dc4cbc9b8ce8c78214d1ca2ff6ff2cddf68b
1806,Suit/1-6.tif,Suit,68155,0ed1cc3cfa21b874ebf2725315fd7c98573fd5cc85b2426a8d694183de38e4ab
1807,Suit/1-7.tif,Suit,53697,62e8d1bab1f785ad11a2e280bdc247fd7bbd4214fba2093c13a1a43459a01fa9
1808,Suit/1-8.tif,Suit,1060322,de81d552282c5922fad2a64fac080e0e1886bed6d514588a3f84f910000f820a
1809,Suit/1-9.tif,Suit,61411,c150d8ab9592d8b50e80b54b150213221691ab79f40b963c3a1f2604c8159435
1810,Suit/10-1.tif,Suit,68472,e9b6bab6759f1bc64b4dec63c319209a0749286133e4722d5ba11f97e92427d4
1811,Suit/10-10.tif,Suit,69314,4ec21db5f84a16dc0b4dd0152d51eb13838c99e1ef7e39dabd18a6e1698eea1d
1812,Suit/10-2.tif,Suit,76235,4422142994352e29fb1c7de9582bca660309a811428c0e9a8a7ed1880ed0dfc3
1813,Suit/10-3.tif,Suit,67112,4eb7d23017f92ef9ee63c17479752846a90820a6e4fdd8541e9aee4db037a0f8
1814,Suit/10-4.tif,Suit,94998,d7626c7fd8e1933ece819cdb3af826287ca2abe917892d291d071b73d453e535
1815,Suit/10-5.tif,Suit,67592,eb3879954b1c8131533c39274933055068f3128d436c6abda05d45e17a1b5ebf
1816,Suit/10-6.tif,Suit,60398,29bce1c9ef432d100794ebee830c271efa9ee32c4619a1fc7babfe75c1f1f71a
1817,Suit/10-7.tif,Suit,48555,17d8095ac4ac68484abda5a25022e258a427fe8339807cd3c4f270019c94ec16
1818,Suit/10-8.tif,Suit,1060322,370d3c392d60536774548eb74e992320156017bbb15edaa25d5868bd40003397
1819,Suit/10-9.tif,Suit,77998,d4cc6f155de46c10ea5a39546154ff8fef13ce1516b6945ee6e5b56833e46d18
1820,Suit/2-1.tif,Suit,65298,91f5a7065d0c2f3993bd13b2a00d6f6ce9211e538fd00de9bf0c1754f76cfe9e
1821,Suit/2-10.tif,Suit,47837,ad0fcce613013739d4b8b2efb584a686c98a8b3b07d3033ef6c0b0dfc305058a
1822,Suit/2-2.tif,Suit,47664,25f48cccfe7d958fcb10d8f47bb5e4a880771c242acb5eae33808a9dedcf1b08
1823,Suit/2-3.tif,Suit,51959,d1ee47efbfd5e879a8bd6b19b85359e6d3d3628ab64446c7f467991524b9d0c2
1824,Suit/2-4.tif,Suit,69630,7953e78737647b060b62dbe8866e503b79ade1afbbc64560639af230e3648a26
1825,Suit/2-5.tif,Suit,54394,a084b826c93e616e5fc1734567ce963a91b00575b87856ee395f61bfaf5ce452
1826,Suit/2-6.tif,Suit,57505,5080b12f9e5f50eaa56c6c503539c543ac9abbe9bfea19b55e4eedb318648672
1827,Suit/2-7.tif,Suit,57041,6becb0f61e22d8325e0381a1bf4380b8f4650074fa45057b818680f28b31bfff
1828,Suit/2-8.tif,Suit,1060322,1144ddaf5839daed1eaa1c30fe6704df21ec1c7b577fbe57ab22b274134c43d6
1829,Suit/2-9.tif,Suit,75909,be4bf1077d2a26a69a3f66c345b4bbbd980b4305906ea64adc8c2cfaae6f7c3f
1830,Suit/3-1.tif,Suit,65421,2f0c420035df0a802e4341f4dd7fabd8f45e31729f8727b38faccb76b7be827f
1831,Suit/3-10.tif,Suit,45819,cccbe7e9eb16cec38da8430bd24640b3b095eb67132216032c336a131a8b8ac0
1832,Suit/3-2.tif,Suit,54368,44b9930b1f983445caab64a5f87641b8a92b451415d3d13eac04112c3c51288e
1833,Suit/3-3.tif,Suit,74493,e87e3c73e17d367e73ab6b4870cdf698f02e7edf3e76c0bc95399fa8de7a37b5
1834,Suit/3-4.tif,Suit,71766,c58d678eb21146f23287eaab854d4a461d9251cf1bc032faa7889c9344717232
1835,Suit/3-5.tif,Suit,53214,92f19e33efeab1362b9fc762dd7de0cc95d0d28b74a1db2158ac5a75d45ea351
1836,Suit/3-6.tif,Suit,48019,bb02a02a7652200c3f2fa42a0bdb7a52d857c2b0e37a08b641b1b434d0f5ffcf
1837,Suit/3-7.tif,Suit,50926,210bb8fe242b115d1d2612accc6e0ce4488f3b9bfcfb1fbbbcd67a88deaf77de
1838,Suit/3-8.tif,Suit,1060322,b7ce1459e4f2fba22a980fbbf62e5214ba491039142ff50097b82ae5f84f4f55
1839,Suit/3-9.tif,Suit,72101,173ecdb5cf8629e8d73b0b5c28b4f49cef6a78cba0bc54bb307b6bf21359297c
1840,Suit/4-1.tif,Suit,57449,2c08a2487a220f0120cdf7945f78695459bf71ae639dc4fbe679ee000cfd1b66
1841,Suit/4-10.tif,Suit,54718,d69781e58e339389c36ea23481c72cda948fda2f4e910238294ff8cb0f22ab9d
1842,Suit/4-2.tif,Suit,44791,949ef05f274a5cb7294c1d3badd1c72386c00c156adea5ea79b327ed9cfc2043
1843,Suit/4-3.tif,Suit,57513,2b22eb1e1b34d9eacbdc11f14aa2c78b88f1bb6e90e53eb236a7032cfdbc5d51
1844,Suit/4-4.tif,Suit,70547,d6177155f63b5d5345abe0ec316935b60b67e7023edc05b1fc1012da6d5f71d6
1845,Suit/4-5.tif,Suit,61265,dd58aaacbe7c9465d4be5f6a2dac04b750359fc3a99bdabd0cfbc97e153e5e89
1846,Suit/4-6.tif,Suit,50852,9f8d5dec9132f436f44621d56d8003e20d37184f42e7a6bb4155ebab6c424606
1847,Suit/4-7.tif,Suit,43655,e26f402ede86992c08418222d75d3cef3182949d462af7f47788f3207949f63a
1848,Suit/4-8.tif,Suit,1060322,93b8bcf925c7affc10a8444e3c1566bdf0d50c5bc9ddceeb3834558b453ba52d
1849,Suit/4-9.tif,Suit,74144,167493de294d130068a13f0a176f30714430d099c8208659df7862ab70eb9435
1850,Suit/5-1.tif,Suit,55773,16e8f2862b80d598bc21f1788b2b638522dd89f7fc2dacef6fd7c93a28d19eb7
1851,Suit/5-10.tif,Suit,59721,3b7fae7a0f14ecf6d0261c2412a63db301cf5732769314a75dc4dce29b6ef81a
1852,Suit/5-2.tif,Suit,54101,b6f8293c360ac7c8e8d32c254c9f5cb785b96bcda5ea5fee2fd48a6a0a7ccee5
1853,Suit/5-3.tif,Suit,55152,d7b5dafe5c9dd43e4e8d08491ef56e7c20552b6bf1378dc561c84a8a76d311fa
1854,Suit/5-4.tif,Suit,73533,5870df6c9d501029cda0391b6af756f004bdd5d9f46891209de084ebbff8dc3d
1855,Suit/5-5.tif,Suit,58082,8849589538ac346b9a1e0650f72992b61873d86767a831ae0e1788741820dd85
1856,Suit/5-6.tif,Suit,57444,35af77b2beef143e01c1ebb558ec8e58b1c3894ce0652c6711765ff5e10e37ad
1857,Suit/5-7.tif,Suit,49876,3e256dc1e75db6702ac374f096318c9a6089ad15c39995c564f4d7ed36af4a63
1858,Suit/5-8.tif,Suit,1060322,54fb06a6ec882cf2bd9ee9c909efd4d276b166601d82f2f41f19f057810cbfc6
1859,Suit/5-9.tif,Suit,73250,cfad317200a90c0656b19e4276dcfc43c8b25c920893578637312ba6837bbb01
1860,Suit/6-1.tif,Suit,56996,151a652bc502b3fc717f109b5796e49e90799d9e2d5ced8b48d0c9c2ae71df66
1861,Suit/6-10.tif,Suit,55725,ba29f3cc3ab69ce6dba6cbc61edc651608cf4f8e5a2896a54a765271f9107221
1862,Suit/6-2.tif,Suit,43095,dcf626eaa189e423abbf6c3d3871206a176e23ac59e7e80f67c8089889ea29a2
1863,Suit/6-3.tif,Suit,51882,6d96246b2db084e6c71e4b880f3766d7646a15c6dc9b78d8c24f9b6b8c40cb32
1864,Suit/6-4.tif,Suit,67633,62d0773dd8c7e367784a7fe322d3e8510505bc0bea00be3b9dabfae09b606f34
1865,Suit/6-5.tif,Suit,60381,6bdfa72de58af4c1d4c63b266cff8881687be9f718b24506da49177107ebbb42
1866,Suit/6-6.tif,Suit,42950,6ec48c9ef2eab691fe52c52df58505ebf6442b84fc6aedd1156e3a4d988093e7
1867,Suit/6-7.tif,Suit,47994,a6731d34870dd1a70178c3596a63908271bb51e078b66053f052f5040cd2fd7c
1868,Suit/6-8.tif,Suit,1060322,d745675ce4f54f1ba6d09a15013c82b9468fcab613e974b8cdca549e1ded583c
1869,Suit/6-9.tif,Suit,70822,347c807e43ef10f88126d6d3c5148c76aecd4dd9dd29b679480af9c6c545d059
1870,Suit/7-1.tif,Suit,63425,7575212b8bced94a6a50f582aca8b1e01b3c0d32d87272b84942c8690f48de30
1871,Suit/7-10.tif,Suit,55050,b870e63c9884a02ec544f533bd09c516a13f15a6ce8e9eeacf5d1d6db0d5b585
1872,Suit/7-2.tif,Suit,54246,36621df3b1b5e67831df31e85eae1c742f6b991d6f9a78865bec73cbc0057caa
1873,Suit/7-3.tif,Suit,57178,cc635f504af2f9a6e145b9b8b46aca4ccfbfee7441e7f3816c3471dd005c917c
1874,Suit/7-4.tif,Suit,68530,9aa715dbc7d1d12728fd01bb37130df1c488fbcdd48a1415cdf41370c0200f15
1875,Suit/7-5.tif,Suit,71933,31868d0c50b3ccb14f1049e12c5091cd85e48840b5e341cb5f4449e9d718f77f
1876,Suit/7-6.tif,Suit,45741,06feb93ccbf722420de76ac1d871108735a3915870f15ce83c06cd9cdfd1e1ab
1877,Suit/7-7.tif,Suit,51690,1b3a401799c864b2de06405851f4385083bb8146610ad5e28055e407021dc296
1878,Suit/7-8.tif,Suit,1060322,dd6c178fbccdd1ab9c576146069cc8d552b09d7267f00933debc453452801f72
1879,Suit/7-9.tif,Suit,71869,96e869a143977d40a075657bc9b83014858627f75a5d5d2683da041fbe159ac3
1880,Suit/8-1.tif,Suit,68835,ca93e58ce3c18ee62f2498f7355608f0328700dcd3520f317ee0de1f644d47ee
1881,Suit/8-10.tif,Suit,76581,1616e904c53f5a2e0315358f33882b9c3d2ac2c2b62b28a7b0e918f61c3a000e
1882,Suit/8-2.tif,Suit,60087,45aa00de8c7ebc4451cfe5042ba2d7efe8ba20c0b68494e1e3363ff7bd104837
1883,Suit/8-3.tif,Suit,65903,1cb43496a773e318019ff864654329e6c9b0b13a440c52d572bcd613bb32088f
1884,Suit/8-4.tif,Suit,86639,542833f230b504e6c095cb589b36bd4c2b106226f0142203d30365dd7960daa4
1885,Suit/8-5.tif,Suit,62629,29c916f8695c9a9acb0a74b355a54eca1baf151fe01f576dfa699213df549da7
1886,Suit/8-6.tif,Suit,60271,e33e22104c3c8d5a79b9c374918a249fb1ade026ab583bbeabdafbb17b9b9b0b
1887,Suit/8-7.tif,Suit,51294,48e3ff2aaa41b0388676d3ee0c55a8bd9308cd9f7ce015336d106490e94b412a
1888,Suit/8-8.tif,Suit,1060322,9ab7aeff145a68b1fbb594f289a7cb197438c1ed1cc3504c3402bd6e16f028f4
1889,Suit/8-9.tif,Suit,84068,b2e4c2beaa1332f446c34f2587aa169cef93b5b5c4dcddacfea59403bbda7dd9
1890,Suit/9-1.tif,Suit,52007,c0564f66419d5e8ab8ae7db24a72671ffe01033e72b30e71b7a0b92c6d0efc28
1891,Suit/9-10.tif,Suit,50143,aa12fc7cf45c4579a45e10b40bc9170145d0c7ab0e68320a6a56de7b4b5876d9
1892,Suit/9-2.tif,Suit,41609,2516fa6dbdf48a00ccb4e72a48a20aef59e4faeef3a64ea588de20af3ff7fe22
1893,Suit/9-3.tif,Suit,52779,8ff7de409e49f1cb5dbd3c7532d919eb1d1ef6513397c493c544d4807d8257d2
1894,Suit/9-4.tif,Suit,63152,c8d6dc3b1e6c46726a721e8ebb190bb5d05053ceb55711a587ce0d358e8dfa7b
1895,Suit/9-5.tif,Suit,53555,3bfc6e05965133fe831061f559533bc3c2a15f5628c6360fabf2a5b6daa14de2
1896,Suit/9-6.tif,Suit,43982,7bded3484b23a08c008ec5ac938c9a0759ed83e3da69c2adf5a1d0b548575068
1897,Suit/9-7.tif,Suit,40697,3aa5d02ce4bc021de6a05bd5b026eb15b8ea2a1b710717fb871c769ae94f84c5
1898,Suit/9-8.tif,Suit,1060322,db9e9985dda4168c470236be931423331d64a9362174fe082f5b1d3c67833541
1899,Suit/9-9.tif,Suit,58698,c25450a506bb158e3d4a652fa4c124d61330e21bae281d500dd360b65dd88940
1900,T-shirt/10_1.tif,T-shirt,41377,d4a7bc7abc53a54eee3d90b1280e4a5b7f24425b2a9f1c6365b3730cda083568
1901,T-shirt/10_10.tif,T-shirt,33648,5783d93787e1ef59a3bf2fbb11d792148036cbf174defbde92110b2f560e38d7
1902,T-shirt/10_2.tif,T-shirt,33792,57e6d4af17b62a30c41c7f07fc6f5ef5683570b7767602d5050ba21da577028f
1903,T-shirt/10_3.tif,T-shirt,36202,31ca844716ff74a94fba29d154b0e9e108c1a16eb21c985ee3c006f66167d596
1904,T-shirt/10_4.tif,T-shirt,57501,44eee748711b52ece06a7acbd48e24ce0b31518d885fef703402f1cd0fcd701d
1905,T-shirt/10_5.tif,T-shirt,38644,716571746c22c02573a532f0cc7e8aa3795f0241893309735a7590226bd906ab
1906,T-shirt/10_6.tif,T-shirt,35971,8ff092df3fb7ccf2446ef4c6ea192aca3c13095a540d0adf7e94bde0eb25b981
1907,T-shirt/10_7.tif,T-shirt,30811,3bb4733d9504dd52052c5761bac769bb8bac8f3108ee63137e4ceffe670d372b
1908,T-shirt/10_8.tif,T-shirt,42511,43a4294219e82e08ce0118e0aaacc2e923edb179aeed349b3cd907bf4452b07b
1909,T-shirt/10_9.tif,T-shirt,33727,f6d8e071a131600185470de3a48e3711f661f2394e65a145c27deb75b1cee9a9
1910,T-shirt/1_1.tif,T-shirt,42275,58b8d64f1c6feffcf3989e4369514edde4f0f30cb5385d3b8fae9fee47f729dd
1911,T-shirt/1_10.tif,T-shirt,23669,bf179a6b4c322176546b381715c4ec7d28b91da24afc72b3e850bd7f66e3cbb8
1912,T-shirt/1_2.tif,T-shirt,30597,d0bfaf5a6bf1806f7c9d6daf39ef1477d14b53913a46df4c8f7c73f4e82fbff5
1913,T-shirt/1_3.tif,T-shirt,27685,59670ea8bcf3d1912cd9674d01e2d75c7117f40ba182b71e1f33ffde174c56ab
1914,T-shirt/1_4.tif,T-shirt,49143,1422c982dc03b4e3dc44cce42b8e5fbd5c740720fccdb05f25ccbb7d1add258b
1915,T-shirt/1_5.tif,T-shirt,46525,389693c19cfdf5fb0df29d03caaf6eb512c40de73cf0dbd581e95da8ea6ad860
1916,T-shirt/1_6.tif,T-shirt,40980,db5a36d76ca2ae50d3ec3a1a12325d4ea3f16f2060233e4ad28193e2004fa5de
1917,T-shirt/1_7.tif,T-shirt,30466,7095eb727083c57b9a6b749a158a8c8f6a9c0a675401d6231c38f917fdaa78eb
1918,T-shirt/1_8.tif,T-shirt,33352,88fcec2503a3401d34dd0704f259f2d86afd2cd24468ec1166808c2ff61b2372
1919,T-shirt/1_9.tif,T-shirt,33153,feefe27ad9049a5943c7077aed380742f0b212b94db700cb865e64049895e97d
1920,T-shirt/2_1.tif,T-shirt,47677,1406eeec27f5194ca1419637484fd78470edce6072d18783db27f907786b541d
1921,T-shirt/2_10.tif,T-shirt,27896,85c07701c06f547b1e07eca0d6050f0c42da8c63977c773b4ba6cc0c3a36da6c
1922,T-shirt/2_2.tif,T-shirt,29483,04d65465f803c84328aea4f12ca9de52237d1e49a958b619a53f6fb504ec8626
1923,T-shirt/2_3.tif,T-shirt,37681,5da2e1f52fba10c298d03f9e54b65278e17b0ef49488abd23de36c32de6d1d0e
1924,T-shirt/2_4.tif,T-shirt,44911,9cdabc6171757a836fd1161d116f94b3fa0efe42886b1be9ee3ae34bb2fab6fb
1925,T-shirt/2_5.tif,T-shirt,41085,c5ef13ea3acb573fbe29ae64b98936f82a4686eecad28671bd3d137f1b185ba9
1926,T-shirt/2_6.tif,T-shirt,44692,d16c8b19d54f158cf450c088c5a9d520e5a5222219ea111f69eab8c66651c15d
1927,T-shirt/2_7.tif,T-shirt,36388,538e7d54cff32af72894209ed8662fadafc037836ec9f42d9e715f6ae6e54164
1928,T-shirt/2_8.tif,T-shirt,37466,4f4d1a5f5baf8de0cf8f0a14872bdadc40f124dfe6fb492d99667fab2678eca8
1929,T-shirt/2_9.tif,T-shirt,31521,a25af9afca94715e4d66fbbbd6cd557b1285bbf885e3b551530373fc6824e601
1930,T-shirt/3-10.tif,T-shirt,29327,2558606bc6646dd1bb6578376533069afabfdf8bcdf491a16d8a06e07b142e44
1931,T-shirt/3_1.tif,T-shirt,41749,fd55833afbe4b44afd59cc45db4fa39366dbbdc923a7764277549f1940e42f80
1932,T-shirt/3_2.tif,T-shirt,28094,1084cab67375e81462a1fa78f4a9a193798013f4fc3729ed2109c08e3dd11d46
1933,T-shirt/3_3.tif,T-shirt,43988,10bca170d9ed925f04490f2e1607553fd60af4313410e092db0f47c4e13e9b14
1934,T-shirt/3_4.tif,T-shirt,49704,0acf0a1088c973dee2b4d723414754c696e748dd001cc961143ba09dff0f3008
1935,T-shirt/3_5.tif,T-shirt,43501,7445a017738ab19af63eaaaf4410dad3958d8e7e81d786ddf4b81e0161b749c4
1936,T-shirt/3_6.tif,T-shirt,39122,b1d7e4357521ae2797041a0f57d9b391d8106bead91a410afc6146cb6b23e8ca
1937,T-shirt/3_7.tif,T-shirt,32647,1bce4c161f62783f90ca3491c08ae3763d8c5adb4f1f9dc29b169d87846815f6
1938,T-shirt/3_8.tif,T-shirt,1060322,84eca59719229aca07b7fbeb052733d5c6d11dd5b813c64f40d36bdaa5b5374e
1939,T-shirt/3_9.tif,T-shirt,33195,d729b87aa9d13a64c101e0004f03b82e669ace18795c320ccdfc1293157ef721
1940,T-shirt/4_1.tif,T-shirt,38846,09260dc3e0f0cce3c55d9134123e02f23393ccbdbc9da642b582cb60cba2750b
1941,T-shirt/4_10.tif,T-shirt,25966,f25221da69395ec9db316d2e65df5c68e32e82bc0e88932366c195937f6019f1
1942,T-shirt/4_2.tif,T-shirt,29869,ba0c35d60de674908aac3b50528a2f9d4fb0a07f29420e5998030c806c7323eb
1943,T-shirt/4_3.tif,T-shirt,35736,ef3c07565b495afa5b97034e67648af7e4ff8d256786a067189b95ab672ab1fe
1944,T-shirt/4_4.tif,T-shirt,39289,69f76da1c490dc8d1a018ca1bde6d0a381003a38cd40fbf91b03ab39ce36355a
1945,T-shirt/4_5.tif,T-shirt,39586,aba1027a3188cccd3b954c279383ee6df4ca6143c32a09cebec8fc378eaa3f28
1946,T-shirt/4_6.tif,T-shirt,36257,612e0db0f97f670940295bdf33fc17794a0f49913edfa866680fecd0e70ae669
1947,T-shirt/4_7.tif,T-shirt,32991,9ec6c81f3409d9b21465607e1b8cf0c1047acc4591e1270c7b90097f7f16a01d
1948,T-shirt/4_8.tif,T-shirt,1060322,042168e07cc0e9e12dede86f0fbdf532a82a74d73adbfb05389cd15584d6df30
1949,T-shirt/4_9.tif,T-shirt,30611,e4d023e9970ed7b27c0329947ce3ada3fff5891f5ae3d78677f4ee0e959b541c
1950,T-shirt/5_1.tif,T-shirt,24473,21fe96c2869e99689287e8f7cca2bc32b68f003768b07100c6051c2ba28f3046
1951,T-shirt/5_10.tif,T-shirt,19342,eb9ead81a1822875a5c31eb586c7288ad40006a945531adb6a3e1160eed44a12
1952,T-shirt/5_2.tif,T-shirt,22769,1d56fe45ab215f18e1aee389d8b087a995b12b6dad427af39f96e9462cc4a8f5
1953,T-shirt/5_3.tif,T-shirt,23681,88f5c09ae08fb75ef2a9e839de6ef5901f36d3cba013375dbdf260a5229e34a4
1954,T-shirt/5_4.tif,T-shirt,28682,ef2cc90fd375dbd8e0c5e01b1b6cf2f0e3fd31267eb369ab360b92c22120a149
1955,T-shirt/5_5.tif,T-shirt,94991,046cb9769a9b3a8cea32557abac7513494bb2ac19088975308ec3452ba3de696
1956,T-shirt/5_6.tif,T-shirt,22780,dd526ae9fcb4c134a40a159f7739561eefd541e5edf387c15ec210d0bf1714c2
