row_index,image_path_runtime,image_path_resolved,category,garment_id,fold_id
1767,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/6-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/6-7.tif,Straight,Straight__G06,2
1768,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/6-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/6-8.tif,Straight,Straight__G06,2
1769,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/6-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/6-9.tif,Straight,Straight__G06,2
1770,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-1.tif,Straight,Straight__G07,3
1771,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-10.tif,Straight,Straight__G07,3
1772,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-2.tif,Straight,Straight__G07,3
1773,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-3.tif,Straight,Straight__G07,3
1774,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-4.tif,Straight,Straight__G07,3
1775,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-5.tif,Straight,Straight__G07,3
1776,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-6.tif,Straight,Straight__G07,3
1777,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-7.tif,Straight,Straight__G07,3
1778,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-8.tif,Straight,Straight__G07,3
1779,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/7-9.tif,Straight,Straight__G07,3
1780,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-1.tif,Straight,Straight__G08,3
1781,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-10.tif,Straight,Straight__G08,3
1782,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-2.tif,Straight,Straight__G08,3
1783,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-3.tif,Straight,Straight__G08,3
1784,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-4.tif,Straight,Straight__G08,3
1785,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-5.tif,Straight,Straight__G08,3
1786,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-6.tif,Straight,Straight__G08,3
1787,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-7.tif,Straight,Straight__G08,3
1788,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-8.tif,Straight,Straight__G08,3
1789,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/8-9.tif,Straight,Straight__G08,3
1790,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-1.tif,Straight,Straight__G09,4
1791,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-10.tif,Straight,Straight__G09,4
1792,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-2.tif,Straight,Straight__G09,4
1793,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-3.tif,Straight,Straight__G09,4
1794,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-4.tif,Straight,Straight__G09,4
1795,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-5.tif,Straight,Straight__G09,4
1796,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-6.tif,Straight,Straight__G09,4
1797,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-7.tif,Straight,Straight__G09,4
1798,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-8.tif,Straight,Straight__G09,4
1799,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Straight/9-9.tif,Straight,Straight__G09,4
1800,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-1.tif,Suit,Suit__G01,0
1801,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-10.tif,Suit,Suit__G01,0
1802,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-2.tif,Suit,Suit__G01,0
1803,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-3.tif,Suit,Suit__G01,0
1804,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-4.tif,Suit,Suit__G01,0
1805,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-5.tif,Suit,Suit__G01,0
1806,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-6.tif,Suit,Suit__G01,0
1807,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-7.tif,Suit,Suit__G01,0
1808,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-8.tif,Suit,Suit__G01,0
1809,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/1-9.tif,Suit,Suit__G01,0
1810,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-1.tif,Suit,Suit__G10,4
1811,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-10.tif,Suit,Suit__G10,4
1812,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-2.tif,Suit,Suit__G10,4
1813,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-3.tif,Suit,Suit__G10,4
1814,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-4.tif,Suit,Suit__G10,4
1815,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-5.tif,Suit,Suit__G10,4
1816,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-6.tif,Suit,Suit__G10,4
1817,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-7.tif,Suit,Suit__G10,4
1818,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-8.tif,Suit,Suit__G10,4
1819,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/10-9.tif,Suit,Suit__G10,4
1820,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-1.tif,Suit,Suit__G02,0
1821,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-10.tif,Suit,Suit__G02,0
1822,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-2.tif,Suit,Suit__G02,0
1823,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-3.tif,Suit,Suit__G02,0
1824,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-4.tif,Suit,Suit__G02,0
1825,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-5.tif,Suit,Suit__G02,0
1826,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-6.tif,Suit,Suit__G02,0
1827,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-7.tif,Suit,Suit__G02,0
1828,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-8.tif,Suit,Suit__G02,0
1829,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/2-9.tif,Suit,Suit__G02,0
1830,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-1.tif,Suit,Suit__G03,1
1831,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-10.tif,Suit,Suit__G03,1
1832,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-2.tif,Suit,Suit__G03,1
1833,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-3.tif,Suit,Suit__G03,1
1834,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-4.tif,Suit,Suit__G03,1
1835,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-5.tif,Suit,Suit__G03,1
1836,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-6.tif,Suit,Suit__G03,1
1837,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-7.tif,Suit,Suit__G03,1
1838,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-8.tif,Suit,Suit__G03,1
1839,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/3-9.tif,Suit,Suit__G03,1
1840,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-1.tif,Suit,Suit__G04,1
1841,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-10.tif,Suit,Suit__G04,1
1842,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-2.tif,Suit,Suit__G04,1
1843,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-3.tif,Suit,Suit__G04,1
1844,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-4.tif,Suit,Suit__G04,1
1845,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-5.tif,Suit,Suit__G04,1
1846,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-6.tif,Suit,Suit__G04,1
1847,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-7.tif,Suit,Suit__G04,1
1848,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-8.tif,Suit,Suit__G04,1
1849,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/4-9.tif,Suit,Suit__G04,1
1850,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-1.tif,Suit,Suit__G05,2
1851,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-10.tif,Suit,Suit__G05,2
1852,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-2.tif,Suit,Suit__G05,2
1853,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-3.tif,Suit,Suit__G05,2
1854,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-4.tif,Suit,Suit__G05,2
1855,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-5.tif,Suit,Suit__G05,2
1856,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-6.tif,Suit,Suit__G05,2
1857,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-7.tif,Suit,Suit__G05,2
1858,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-8.tif,Suit,Suit__G05,2
1859,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/5-9.tif,Suit,Suit__G05,2
1860,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-1.tif,Suit,Suit__G06,2
1861,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-10.tif,Suit,Suit__G06,2
1862,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-2.tif,Suit,Suit__G06,2
1863,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-3.tif,Suit,Suit__G06,2
1864,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-4.tif,Suit,Suit__G06,2
1865,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-5.tif,Suit,Suit__G06,2
1866,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-6.tif,Suit,Suit__G06,2
1867,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-7.tif,Suit,Suit__G06,2
1868,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-8.tif,Suit,Suit__G06,2
1869,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/6-9.tif,Suit,Suit__G06,2
1870,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-1.tif,Suit,Suit__G07,3
1871,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-10.tif,Suit,Suit__G07,3
1872,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-2.tif,Suit,Suit__G07,3
1873,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-3.tif,Suit,Suit__G07,3
1874,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-4.tif,Suit,Suit__G07,3
1875,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-5.tif,Suit,Suit__G07,3
1876,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-6.tif,Suit,Suit__G07,3
1877,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-7.tif,Suit,Suit__G07,3
1878,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-8.tif,Suit,Suit__G07,3
1879,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/7-9.tif,Suit,Suit__G07,3
1880,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-1.tif,Suit,Suit__G08,3
1881,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-10.tif,Suit,Suit__G08,3
1882,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-2.tif,Suit,Suit__G08,3
1883,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-3.tif,Suit,Suit__G08,3
1884,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-4.tif,Suit,Suit__G08,3
1885,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-5.tif,Suit,Suit__G08,3
1886,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-6.tif,Suit,Suit__G08,3
1887,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-7.tif,Suit,Suit__G08,3
1888,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Suit/8-8.tif,Suit,Suit__G08,3
