row_index,relative_path,category,historical_garment_id,corrected_garment_id,historical_fold_id,corrected_fold_id,override_applied
1021,Jumpsuit/2_10.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1022,Jumpsuit/2_2.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1023,Jumpsuit/2_3.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1024,Jumpsuit/2_5.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1025,Jumpsuit/2_6.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1026,Jumpsuit/2_7.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1027,Jumpsuit/2_8.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1028,Jumpsuit/2_9.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
1029,Jumpsuit/3_1.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1030,Jumpsuit/3_10.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1031,Jumpsuit/3_2.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1032,Jumpsuit/3_3.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1033,Jumpsuit/3_4.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1034,Jumpsuit/3_5.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1035,Jumpsuit/3_6.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1036,Jumpsuit/3_7.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1037,Jumpsuit/3_8.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1038,Jumpsuit/3_9.tif,Jumpsuit,Jumpsuit__G03,Jumpsuit__G03,1,1,no
1039,Jumpsuit/4_1.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1040,Jumpsuit/4_10.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1041,Jumpsuit/4_2.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1042,Jumpsuit/4_3.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1043,Jumpsuit/4_4.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1044,Jumpsuit/4_5.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1045,Jumpsuit/4_6.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1046,Jumpsuit/4_7.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1047,Jumpsuit/4_8.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1048,Jumpsuit/4_9.tif,Jumpsuit,Jumpsuit__G04,Jumpsuit__G04,1,1,no
1049,Jumpsuit/5_1.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1050,Jumpsuit/5_10.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1051,Jumpsuit/5_2.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1052,Jumpsuit/5_3.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1053,Jumpsuit/5_4.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1054,Jumpsuit/5_5.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1055,Jumpsuit/5_6.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1056,Jumpsuit/5_7.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1057,Jumpsuit/5_8.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1058,Jumpsuit/5_9.tif,Jumpsuit,Jumpsuit__G05,Jumpsuit__G05,2,2,no
1059,Jumpsuit/6_1.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1060,Jumpsuit/6_10.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1061,Jumpsuit/6_11.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1062,Jumpsuit/6_2.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1063,Jumpsuit/6_3.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1064,Jumpsuit/6_4.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1065,Jumpsuit/6_5.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1066,Jumpsuit/6_6.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1067,Jumpsuit/6_7.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1068,Jumpsuit/6_8.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1069,Jumpsuit/6_9.tif,Jumpsuit,Jumpsuit__G06,Jumpsuit__G06,2,2,no
1070,Jumpsuit/7_1.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1071,Jumpsuit/7_10.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1072,Jumpsuit/7_2.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1073,Jumpsuit/7_3.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1074,Jumpsuit/7_4.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1075,Jumpsuit/7_5.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1076,Jumpsuit/7_6.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1077,Jumpsuit/7_7.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1078,Jumpsuit/7_8.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1079,Jumpsuit/7_9.tif,Jumpsuit,Jumpsuit__G07,Jumpsuit__G07,3,3,no
1080,Jumpsuit/8-10.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1081,Jumpsuit/8-3.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1082,Jumpsuit/8-4.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1083,Jumpsuit/8-5.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1084,Jumpsuit/8-6.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1085,Jumpsuit/8_1.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1086,Jumpsuit/8_2.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1087,Jumpsuit/8_7.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1088,Jumpsuit/8_8.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1089,Jumpsuit/8_9.tif,Jumpsuit,Jumpsuit__G08,Jumpsuit__G08,3,3,no
1090,Jumpsuit/9-10.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1091,Jumpsuit/9-3.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1092,Jumpsuit/9-4.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1093,Jumpsuit/9-5.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1094,Jumpsuit/9-6.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1095,Jumpsuit/9_1.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1096,Jumpsuit/9_2.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1097,Jumpsuit/9_7.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1098,Jumpsuit/9_8.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1099,Jumpsuit/9_9.tif,Jumpsuit,Jumpsuit__G09,Jumpsuit__G09,4,4,no
1100,Mermaid/10_1.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1101,Mermaid/10_10.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1102,Mermaid/10_2.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1103,Mermaid/10_3.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1104,Mermaid/10_4.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1105,Mermaid/10_5.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1106,Mermaid/10_6.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1107,Mermaid/10_7.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1108,Mermaid/10_8.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1109,Mermaid/10_9.tif,Mermaid,Mermaid__G10,Mermaid__G10,4,4,no
1110,Mermaid/1_1.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1111,Mermaid/1_10.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1112,Mermaid/1_2.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1113,Mermaid/1_3.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1114,Mermaid/1_4.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1115,Mermaid/1_5.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1116,Mermaid/1_6.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1117,Mermaid/1_7.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1118,Mermaid/1_8.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1119,Mermaid/1_9.tif,Mermaid,Mermaid__G01,Mermaid__G01,0,0,no
1120,Mermaid/2_1.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1121,Mermaid/2_10.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1122,Mermaid/2_2.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1123,Mermaid/2_3.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1124,Mermaid/2_4.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1125,Mermaid/2_5.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1126,Mermaid/2_6.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1127,Mermaid/2_7.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1128,Mermaid/2_8.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1129,Mermaid/2_9.tif,Mermaid,Mermaid__G02,Mermaid__G02,0,0,no
1130,Mermaid/3_1.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1131,Mermaid/3_10.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1132,Mermaid/3_2.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1133,Mermaid/3_3.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1134,Mermaid/3_4.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1135,Mermaid/3_5.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1136,Mermaid/3_6.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1137,Mermaid/3_7.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1138,Mermaid/3_8.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1139,Mermaid/3_9.tif,Mermaid,Mermaid__G03,Mermaid__G03,1,1,no
1140,Mermaid/4_1.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1141,Mermaid/4_10.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1142,Mermaid/4_2.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1143,Mermaid/4_3.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1144,Mermaid/4_4.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1145,Mermaid/4_5.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1146,Mermaid/4_6.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1147,Mermaid/4_7.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1148,Mermaid/4_8.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1149,Mermaid/4_9.tif,Mermaid,Mermaid__G04,Mermaid__G04,1,1,no
1150,Mermaid/5_1.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1151,Mermaid/5_10.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1152,Mermaid/5_2.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1153,Mermaid/5_3.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1154,Mermaid/5_4.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1155,Mermaid/5_5.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1156,Mermaid/5_6.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1157,Mermaid/5_7.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1158,Mermaid/5_8.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1159,Mermaid/5_9.tif,Mermaid,Mermaid__G05,Mermaid__G05,2,2,no
1160,Mermaid/6_1.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1161,Mermaid/6_10.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1162,Mermaid/6_2.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1163,Mermaid/6_3.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1164,Mermaid/6_4.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1165,Mermaid/6_5.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1166,Mermaid/6_6.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1167,Mermaid/6_7.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1168,Mermaid/6_8.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1169,Mermaid/6_9.tif,Mermaid,Mermaid__G06,Mermaid__G06,2,2,no
1170,Mermaid/7_1.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1171,Mermaid/7_10.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1172,Mermaid/7_2.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1173,Mermaid/7_3.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1174,Mermaid/7_4.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1175,Mermaid/7_5.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1176,Mermaid/7_6.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1177,Mermaid/7_7.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1178,Mermaid/7_8.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1179,Mermaid/7_9.tif,Mermaid,Mermaid__G07,Mermaid__G07,3,3,no
1180,Mermaid/8_1.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1181,Mermaid/8_10.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1182,Mermaid/8_2.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1183,Mermaid/8_3.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1184,Mermaid/8_4.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1185,Mermaid/8_5.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1186,Mermaid/8_6.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1187,Mermaid/8_7.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1188,Mermaid/8_8.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1189,Mermaid/8_9.tif,Mermaid,Mermaid__G08,Mermaid__G08,3,3,no
1190,Mermaid/9_1.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1191,Mermaid/9_10.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1192,Mermaid/9_2.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1193,Mermaid/9_3.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1194,Mermaid/9_4.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1195,Mermaid/9_5.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1196,Mermaid/9_6.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1197,Mermaid/9_7.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1198,Mermaid/9_8.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1199,Mermaid/9_9.tif,Mermaid,Mermaid__G09,Mermaid__G09,4,4,no
1200,Mini/10_1.tif,Mini,Mini__G10,Mini__G10,4,4,no
1201,Mini/10_10.tif,Mini,Mini__G10,Mini__G10,4,4,no
1202,Mini/10_2.tif,Mini,Mini__G10,Mini__G10,4,4,no
1203,Mini/10_3.tif,Mini,Mini__G10,Mini__G10,4,4,no
1204,Mini/10_4.tif,Mini,Mini__G10,Mini__G10,4,4,no
1205,Mini/10_5.tif,Mini,Mini__G10,Mini__G10,4,4,no
1206,Mini/10_6.tif,Mini,Mini__G10,Mini__G10,4,4,no
1207,Mini/10_7.tif,Mini,Mini__G10,Mini__G10,4,4,no
1208,Mini/10_8.tif,Mini,Mini__G10,Mini__G10,4,4,no
1209,Mini/10_9.tif,Mini,Mini__G10,Mini__G10,4,4,no
1210,Mini/1_1.tif,Mini,Mini__G01,Mini__G01,0,0,no
1211,Mini/1_10.tif,Mini,Mini__G01,Mini__G01,0,0,no
1212,Mini/1_2.tif,Mini,Mini__G01,Mini__G01,0,0,no
1213,Mini/1_3.tif,Mini,Mini__G01,Mini__G01,0,0,no
1214,Mini/1_4.tif,Mini,Mini__G01,Mini__G01,0,0,no
1215,Mini/1_5.tif,Mini,Mini__G01,Mini__G01,0,0,no
1216,Mini/1_6.tif,Mini,Mini__G01,Mini__G01,0,0,no
1217,Mini/1_7.tif,Mini,Mini__G01,Mini__G01,0,0,no
1218,Mini/1_8.tif,Mini,Mini__G01,Mini__G01,0,0,no
1219,Mini/1_9.tif,Mini,Mini__G01,Mini__G01,0,0,no
1220,Mini/2_1.tif,Mini,Mini__G02,Mini__G02,0,0,no
1221,Mini/2_10.tif,Mini,Mini__G02,Mini__G02,0,0,no
1222,Mini/2_2.tif,Mini,Mini__G02,Mini__G02,0,0,no
1223,Mini/2_3.tif,Mini,Mini__G02,Mini__G02,0,0,no
1224,Mini/2_4.tif,Mini,Mini__G02,Mini__G02,0,0,no
1225,Mini/2_5.tif,Mini,Mini__G02,Mini__G02,0,0,no
1226,Mini/2_6.tif,Mini,Mini__G02,Mini__G02,0,0,no
1227,Mini/2_7.tif,Mini,Mini__G02,Mini__G02,0,0,no
1228,Mini/2_8.tif,Mini,Mini__G02,Mini__G02,0,0,no
1229,Mini/2_9.tif,Mini,Mini__G02,Mini__G02,0,0,no
1230,Mini/3_1.tif,Mini,Mini__G03,Mini__G03,1,1,no
1231,Mini/3_10.tif,Mini,Mini__G03,Mini__G03,1,1,no
1232,Mini/3_2.tif,Mini,Mini__G03,Mini__G03,1,1,no
1233,Mini/3_3.tif,Mini,Mini__G03,Mini__G03,1,1,no
1234,Mini/3_4.tif,Mini,Mini__G03,Mini__G03,1,1,no
1235,Mini/3_5.tif,Mini,Mini__G03,Mini__G03,1,1,no
1236,Mini/3_6.tif,Mini,Mini__G03,Mini__G03,1,1,no
1237,Mini/3_7.tif,Mini,Mini__G03,Mini__G03,1,1,no
1238,Mini/3_8.tif,Mini,Mini__G03,Mini__G03,1,1,no
1239,Mini/3_9.tif,Mini,Mini__G03,Mini__G03,1,1,no
1240,Mini/4_1.tif,Mini,Mini__G04,Mini__G04,1,1,no
1241,Mini/4_10.tif,Mini,Mini__G04,Mini__G04,1,1,no
1242,Mini/4_2.tif,Mini,Mini__G04,Mini__G04,1,1,no
1243,Mini/4_3.tif,Mini,Mini__G04,Mini__G04,1,1,no
1244,Mini/4_4.tif,Mini,Mini__G04,Mini__G04,1,1,no
1245,Mini/4_5.tif,Mini,Mini__G04,Mini__G04,1,1,no
1246,Mini/4_6.tif,Mini,Mini__G04,Mini__G04,1,1,no
1247,Mini/4_7.tif,Mini,Mini__G04,Mini__G04,1,1,no
1248,Mini/4_8.tif,Mini,Mini__G04,Mini__G04,1,1,no
1249,Mini/4_9.tif,Mini,Mini__G04,Mini__G04,1,1,no
1250,Mini/5_1.tif,Mini,Mini__G05,Mini__G05,2,2,no
1251,Mini/5_10.tif,Mini,Mini__G05,Mini__G05,2,2,no
1252,Mini/5_2.tif,Mini,Mini__G05,Mini__G05,2,2,no
1253,Mini/5_3.tif,Mini,Mini__G05,Mini__G05,2,2,no
1254,Mini/5_4.tif,Mini,Mini__G05,Mini__G05,2,2,no
1255,Mini/5_5.tif,Mini,Mini__G05,Mini__G05,2,2,no
1256,Mini/5_6.tif,Mini,Mini__G05,Mini__G05,2,2,no
1257,Mini/5_7.tif,Mini,Mini__G05,Mini__G05,2,2,no
1258,Mini/5_8.tif,Mini,Mini__G05,Mini__G05,2,2,no
1259,Mini/5_9.tif,Mini,Mini__G05,Mini__G05,2,2,no
1260,Mini/6_1.tif,Mini,Mini__G06,Mini__G06,2,2,no
1261,Mini/6_10.tif,Mini,Mini__G06,Mini__G06,2,2,no
1262,Mini/6_2.tif,Mini,Mini__G06,Mini__G06,2,2,no
1263,Mini/6_3.tif,Mini,Mini__G06,Mini__G06,2,2,no
1264,Mini/6_4.tif,Mini,Mini__G06,Mini__G06,2,2,no
1265,Mini/6_5.tif,Mini,Mini__G06,Mini__G06,2,2,no
1266,Mini/6_6.tif,Mini,Mini__G06,Mini__G06,2,2,no
1267,Mini/6_7.tif,Mini,Mini__G06,Mini__G06,2,2,no
1268,Mini/6_8.tif,Mini,Mini__G06,Mini__G06,2,2,no
1269,Mini/6_9.tif,Mini,Mini__G06,Mini__G06,2,2,no
1270,Mini/7_1.tif,Mini,Mini__G07,Mini__G07,3,3,no
1271,Mini/7_10.tif,Mini,Mini__G07,Mini__G07,3,3,no
1272,Mini/7_2.tif,Mini,Mini__G07,Mini__G07,3,3,no
1273,Mini/7_3.tif,Mini,Mini__G07,Mini__G07,3,3,no
1274,Mini/7_4.tif,Mini,Mini__G07,Mini__G07,3,3,no
1275,Mini/7_5.tif,Mini,Mini__G07,Mini__G07,3,3,no
1276,Mini/7_6.tif,Mini,Mini__G07,Mini__G07,3,3,no
1277,Mini/7_7.tif,Mini,Mini__G07,Mini__G07,3,3,no
1278,Mini/7_8.tif,Mini,Mini__G07,Mini__G07,3,3,no
1279,Mini/7_9.tif,Mini,Mini__G07,Mini__G07,3,3,no
1280,Mini/8_1.tif,Mini,Mini__G08,Mini__G08,3,3,no
1281,Mini/8_10.tif,Mini,Mini__G08,Mini__G08,3,3,no
1282,Mini/8_2.tif,Mini,Mini__G08,Mini__G08,3,3,no
1283,Mini/8_3.tif,Mini,Mini__G08,Mini__G08,3,3,no
1284,Mini/8_4.tif,Mini,Mini__G08,Mini__G08,3,3,no
1285,Mini/8_5.tif,Mini,Mini__G08,Mini__G08,3,3,no
1286,Mini/8_6.tif,Mini,Mini__G08,Mini__G08,3,3,no
1287,Mini/8_7.tif,Mini,Mini__G08,Mini__G08,3,3,no
1288,Mini/8_8.tif,Mini,Mini__G08,Mini__G08,3,3,no
1289,Mini/8_9.tif,Mini,Mini__G08,Mini__G08,3,3,no
1290,Mini/9_1.tif,Mini,Mini__G09,Mini__G09,4,4,no
1291,Mini/9_10.tif,Mini,Mini__G09,Mini__G09,4,4,no
1292,Mini/9_2.tif,Mini,Mini__G09,Mini__G09,4,4,no
1293,Mini/9_3.tif,Mini,Mini__G09,Mini__G09,4,4,no
1294,Mini/9_4.tif,Mini,Mini__G09,Mini__G09,4,4,no
1295,Mini/9_5.tif,Mini,Mini__G09,Mini__G09,4,4,no
1296,Mini/9_6.tif,Mini,Mini__G09,Mini__G09,4,4,no
1297,Mini/9_7.tif,Mini,Mini__G09,Mini__G09,4,4,no
1298,Mini/9_8.tif,Mini,Mini__G09,Mini__G09,4,4,no
1299,Mini/9_9.tif,Mini,Mini__G09,Mini__G09,4,4,no
1300,Pencil/1-1.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1301,Pencil/1-10.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1302,Pencil/1-2.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1303,Pencil/1-3.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1304,Pencil/1-4.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1305,Pencil/1-5.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1306,Pencil/1-6.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1307,Pencil/1-7.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1308,Pencil/1-8.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1309,Pencil/1-9.tif,Pencil,Pencil__G01,Pencil__G01,0,0,no
1310,Pencil/10-1.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1311,Pencil/10-10.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1312,Pencil/10-2.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1313,Pencil/10-3.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1314,Pencil/10-4.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1315,Pencil/10-5.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1316,Pencil/10-6.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1317,Pencil/10-7.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1318,Pencil/10-8.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1319,Pencil/10-9.tif,Pencil,Pencil__G10,Pencil__G10,4,4,no
1320,Pencil/2-1.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1321,Pencil/2-10.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1322,Pencil/2-2.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1323,Pencil/2-3.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1324,Pencil/2-4.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1325,Pencil/2-5.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1326,Pencil/2-6.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1327,Pencil/2-7.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1328,Pencil/2-8.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
1329,Pencil/2-9.tif,Pencil,Pencil__G02,Pencil__G02,0,0,no
