row_index,relative_path,category,corrected_garment_id,corrected_fold_id,clean_image_relative_path,clean_png_sha256,target_text_status,other_text_visible,review_note
1881,Suit/8-10.tif,Suit,Suit__G08,3,images/1881.png,5e212eb1d200a04166ee2335996016a7941f14a2f8407496ad59ee4586d90596,NONE,False,
1882,Suit/8-2.tif,Suit,Suit__G08,3,images/1882.png,86cbf1029fe9f8d993f832fd1d53af42a6caf245fba80be603fce005b8156844,NONE,False,
1883,Suit/8-3.tif,Suit,Suit__G08,3,images/1883.png,73ad61b0abf60dcefce10db02055fa50ad1733dff2923bcf131c025d738a9e8c,NONE,False,
1884,Suit/8-4.tif,Suit,Suit__G08,3,images/1884.png,b005c91f84cf85f361f8ae8c38264b38e51cc76232603fad8e1cc1238efc1a7c,NONE,False,
1885,Suit/8-5.tif,Suit,Suit__G08,3,images/1885.png,23cc96ce04eb70cd95dcc58cbef3b6f1847abb27f1da5ed6d58675b11abc086b,NONE,False,
1886,Suit/8-6.tif,Suit,Suit__G08,3,images/1886.png,a3574e0775df16eb9ee2a8e9c87371f2d2b46c557803819356e4d9893a7b72a7,NONE,False,
1887,Suit/8-7.tif,Suit,Suit__G08,3,images/1887.png,ab6362b0b7ccc14e0eab1ba265c6dc28d13e85fdf0122cd3dd516c5247c6e9fc,NONE,False,
1888,Suit/8-8.tif,Suit,Suit__G08,3,images/1888.png,3d8721fc686032dfb23c5e0db91345e1e9164d85e0d1b8a77ea9a980e3b25e5b,NONE,False,
1889,Suit/8-9.tif,Suit,Suit__G08,3,images/1889.png,55a00092eed38e71b71ffde13a1e0e973fc9cc13b8550ec6073822d545a949c9,NONE,False,
1890,Suit/9-1.tif,Suit,Suit__G09,4,images/1890.png,8ad937cae278cd766c41c72bad7658d97cece84113f3e5be16cc683ad2f7cdf4,NONE,False,
1891,Suit/9-10.tif,Suit,Suit__G09,4,images/1891.png,8837bce96e244056c1fe6bcf5c54527cd4e3d9294304ea0b8ae37a187b616e46,NONE,False,
1892,Suit/9-2.tif,Suit,Suit__G09,4,images/1892.png,9734435e60877eb9594801efa1e6c31803b83a1c0da006e8477c79c00ecbd4b9,NONE,False,
1893,Suit/9-3.tif,Suit,Suit__G09,4,images/1893.png,016886f24ea9f353daeb9da25cea3c419e72146a50c868360f47e76ffb1724a5,NONE,False,
1894,Suit/9-4.tif,Suit,Suit__G09,4,images/1894.png,999f0ffb8563b39aefece592f8d4cfe781e9f86b07ac0a0a5f83f98cc0c4c3c8,NONE,False,
1895,Suit/9-5.tif,Suit,Suit__G09,4,images/1895.png,6ca9d576d0284d0b9982091f5c55140e80d7b7c51747b6eecdcf3229167d6ff0,NONE,False,
1896,Suit/9-6.tif,Suit,Suit__G09,4,images/1896.png,a0f41d7bbcc9980b6fa4ba4e8b62964bf521b4177a5290efc143a576af7283b7,NONE,False,
1897,Suit/9-7.tif,Suit,Suit__G09,4,images/1897.png,822ae589e396bb1d36b9a569a98a444f6d463800255147bf4686822eadaa767a,NONE,False,
1898,Suit/9-8.tif,Suit,Suit__G09,4,images/1898.png,7aa39640732a43c96e5f1986ce76b7296988dbeffa2cdfb6815842db5562188b,NONE,False,
1899,Suit/9-9.tif,Suit,Suit__G09,4,images/1899.png,129128ea15ea4d9c7ace2678069049c1c556af1a91a2e9fb6ccee2fe6204575a,NONE,False,
1900,T-shirt/10_1.tif,T-shirt,T-shirt__G10,4,images/1900.png,1bb28e3548a069d6a7d41df9b8ca57636a461f32d0956a42b648a39c686ad6f6,NONE,False,
1901,T-shirt/10_10.tif,T-shirt,T-shirt__G10,4,images/1901.png,fe679137ac1da6666972e1c54956efeaf429562b508a2970fe92d3d0868191ea,NONE,False,
1902,T-shirt/10_2.tif,T-shirt,T-shirt__G10,4,images/1902.png,9ddb894cfe7656bf5cd5f85248261217d40b09f75d70fb16c3552738302c5fcb,NONE,False,
1903,T-shirt/10_3.tif,T-shirt,T-shirt__G10,4,images/1903.png,c8f3042d0f4d3bb2e062ad7436f1e2891619fa25be96125ba8f26c41ee6922f2,NONE,False,
1904,T-shirt/10_4.tif,T-shirt,T-shirt__G10,4,images/1904.png,f6dbebfec8359310690ecb289e375ac19a0a97d980f0774b6dcd1ea29fd22e56,NONE,False,
1905,T-shirt/10_5.tif,T-shirt,T-shirt__G10,4,images/1905.png,0cc057baec3d1a291cc2bbde4394d782156487de0c8032bbeacd7ec7caddea01,NONE,False,
1906,T-shirt/10_6.tif,T-shirt,T-shirt__G10,4,images/1906.png,4b61cd00436731e76c8e6d66f23bbbabce98d5e7ef31ca9aec29d82190894ff2,NONE,False,
1907,T-shirt/10_7.tif,T-shirt,T-shirt__G10,4,images/1907.png,81b87fa2644c830f670ec18c5130e94cf88017f658a228db5a3aeafddbbd2e7f,NONE,False,
1908,T-shirt/10_8.tif,T-shirt,T-shirt__G10,4,images/1908.png,684e79b73eb75826ff41068339623e79c12b05835d681a540e34e8d24180a158,NONE,False,
1909,T-shirt/10_9.tif,T-shirt,T-shirt__G10,4,images/1909.png,e20cf9a6b33d30b4fd35a9ef8a0031846902e52c91738b6e3b6b31b7db159877,NONE,False,
1910,T-shirt/1_1.tif,T-shirt,T-shirt__G01,0,images/1910.png,2161176859c85d029c913fef5ca4e13d85921b7a4ac3cba29fa976ffee3a2938,NONE,False,
1911,T-shirt/1_10.tif,T-shirt,T-shirt__G01,0,images/1911.png,bb35bbdd72e6a0975e85b5ebbb10e56b140320bbe73640b48a2109348d67ec03,NONE,False,
1912,T-shirt/1_2.tif,T-shirt,T-shirt__G01,0,images/1912.png,7d441891c597ae9131f8ff175df18c21bd85d175bd3dbd2963f70ea11e2e566f,NONE,False,
1913,T-shirt/1_3.tif,T-shirt,T-shirt__G01,0,images/1913.png,39be3a7a3fe94bf9e44991f11a85a6d24f3d3c29646ff4eb34ddfb0c21c8206f,NONE,False,
1914,T-shirt/1_4.tif,T-shirt,T-shirt__G01,0,images/1914.png,2217e4568f21dc82fda2c9c9908485840e0f67638333e07e393a22fe693e06f5,NONE,False,
1915,T-shirt/1_5.tif,T-shirt,T-shirt__G01,0,images/1915.png,79148d7dc6d8baaa95a8ea18519c13b21d28b781cbe870a36cb5f8a54893d331,NONE,False,
1916,T-shirt/1_6.tif,T-shirt,T-shirt__G01,0,images/1916.png,146d2a0794e1445439f7305107d20ffd8c463ac44c6a9b954a27e4ca93f08e43,NONE,False,
1917,T-shirt/1_7.tif,T-shirt,T-shirt__G01,0,images/1917.png,bbbf3bcaaeeeea5f9ac23a5def369de2917b096e1664c5af513f9b606ee6b15a,NONE,False,
1918,T-shirt/1_8.tif,T-shirt,T-shirt__G01,0,images/1918.png,b37be0effb6c2d38986b7440870f2b59ab88ea196e62fa45d1780f9abe4948cc,NONE,False,
1919,T-shirt/1_9.tif,T-shirt,T-shirt__G01,0,images/1919.png,9fa0b8676b95af5c4ae9f7909809e09a602d814041c23931db0b609932f42e04,NONE,False,
1920,T-shirt/2_1.tif,T-shirt,T-shirt__G02,0,images/1920.png,e7975518f77ae871b991904ce3d8162aae6370389ebe8458a888850e977c1254,NONE,False,
1921,T-shirt/2_10.tif,T-shirt,T-shirt__G02,0,images/1921.png,25e61bb2cc138e3d7811f4d8593c85a8a391d302fef46b575f008186d62c129e,NONE,False,
1922,T-shirt/2_2.tif,T-shirt,T-shirt__G02,0,images/1922.png,a1edd793f7161469e4894f5348a7a6aa66b884663bc1b71494343f500eeca9b9,NONE,False,
1923,T-shirt/2_3.tif,T-shirt,T-shirt__G02,0,images/1923.png,548141396e55df3fd8b655f252669c3addb9c5398bc2988322583b3c41b2398b,NONE,False,
1924,T-shirt/2_4.tif,T-shirt,T-shirt__G02,0,images/1924.png,b6bc9fce5eebae33a75635ce054cb8e2f29e7adbc8142023e7eb341e4e8fc40d,NONE,False,
1925,T-shirt/2_5.tif,T-shirt,T-shirt__G02,0,images/1925.png,d260195d8bf0adb16bfead3cc6eaf25692cc48dd3debffc208e0239d7d41a7f9,NONE,False,
1926,T-shirt/2_6.tif,T-shirt,T-shirt__G02,0,images/1926.png,a0ce7fef1257d70a972a8396cd68d72276c46531afcb65a59b24c4a1773f3785,NONE,False,
1927,T-shirt/2_7.tif,T-shirt,T-shirt__G02,0,images/1927.png,70fcfac3315125cac39584d0b4ca8d447f0c3fe3f73b3e4a81107975195409c4,NONE,False,
1928,T-shirt/2_8.tif,T-shirt,T-shirt__G02,0,images/1928.png,113006f4cc994dad07589ef645153ae8b29bb309955227cea781ae7970b35458,NONE,False,
1929,T-shirt/2_9.tif,T-shirt,T-shirt__G02,0,images/1929.png,54e47205a1d0ef1c81ca282c1e7ff1f6b630e04dafc394d48678a7ab8dc821aa,NONE,False,
1930,T-shirt/3-10.tif,T-shirt,T-shirt__G03,1,images/1930.png,b1e718960e918ed163c728e71062335c3c76a918cec51520900f26ed537ba0e0,NONE,False,
1931,T-shirt/3_1.tif,T-shirt,T-shirt__G03,1,images/1931.png,23f3db96d48f4597458dc363bf9ea4150dc5177aa365c8f0d1675aeb8b2ef664,NONE,False,
1932,T-shirt/3_2.tif,T-shirt,T-shirt__G03,1,images/1932.png,8c70046ff5b18e621d8f9a0bd92de6930a0e5df164e3f2fc35eb3650d808f979,NONE,False,
1933,T-shirt/3_3.tif,T-shirt,T-shirt__G03,1,images/1933.png,985d1f6ade966013b5eb11771aa9e7c21e26eddf401b8d877927774003f237e5,NONE,False,
1934,T-shirt/3_4.tif,T-shirt,T-shirt__G03,1,images/1934.png,e851f9fad1b701f8a2a9074e6fb8420a461580f31839b39d4d34c10565316be0,NONE,False,
1935,T-shirt/3_5.tif,T-shirt,T-shirt__G03,1,images/1935.png,e4d76d92365139ad08855d263311786efbbf40e879c5b4b9b0c8ee84816a2db7,NONE,False,
1936,T-shirt/3_6.tif,T-shirt,T-shirt__G03,1,images/1936.png,a80a6a1b22ce80b70cf5685fd24f7e9d17aa62ff8175a4bfd47556a0ffe81981,NONE,False,
1937,T-shirt/3_7.tif,T-shirt,T-shirt__G03,1,images/1937.png,acee9a2645cf89fccee6066e8e04be95ae1bf138db32719641db208cf95abba2,NONE,False,
1938,T-shirt/3_8.tif,T-shirt,T-shirt__G03,1,images/1938.png,3319c04045a4057e92e25386fdf2fe8d06affb6e9905e79eedcda7889d7207ee,NONE,False,
1939,T-shirt/3_9.tif,T-shirt,T-shirt__G03,1,images/1939.png,172ec342bd40944eee4348945797d24550fba416a9b04499511eb54e2ce351ed,NONE,False,
1940,T-shirt/4_1.tif,T-shirt,T-shirt__G04,1,images/1940.png,a015a103f7bb65c34a7ecc4f48fa4dcbc2c6c7aac07ac3f5c79b23ee7d278f65,NONE,False,
1941,T-shirt/4_10.tif,T-shirt,T-shirt__G04,1,images/1941.png,455e419d83a33d8bad206300de9a8776184d93ae2c8f23aac032fd09b915e980,NONE,False,
1942,T-shirt/4_2.tif,T-shirt,T-shirt__G04,1,images/1942.png,43b11bddca4eab5ea26f5cd8bfec0a0ed64db7046463f4c19ece8621fbf5fe9e,NONE,False,
1943,T-shirt/4_3.tif,T-shirt,T-shirt__G04,1,images/1943.png,750595c6274e08610592a779278ba083011f31e87f2be65869df9de6fca8a1b0,NONE,False,
1944,T-shirt/4_4.tif,T-shirt,T-shirt__G04,1,images/1944.png,8a69f8c59f06baed28a1d75b88b3d1d064815293043cf703a2d48802aab21d63,NONE,False,
1945,T-shirt/4_5.tif,T-shirt,T-shirt__G04,1,images/1945.png,b7e2875cad7a6fbd9a77f6ee0eb2b573bd16a5107837e2720e5b19d4e6bf66aa,NONE,False,
1946,T-shirt/4_6.tif,T-shirt,T-shirt__G04,1,images/1946.png,d5a0d5905a71b2c1038513d9ec911b8969c0475e9af938e74005586bcd692aac,NONE,False,
1947,T-shirt/4_7.tif,T-shirt,T-shirt__G04,1,images/1947.png,ec2d3a9974dfcc72bc13af2a186226293138b19503a490fb4901870f4d699b61,NONE,False,
1948,T-shirt/4_8.tif,T-shirt,T-shirt__G04,1,images/1948.png,9d7577fd92d08aaf72afea0219bd8ef0a023da1ac44282e9e0fcfd059764257f,NONE,False,
1949,T-shirt/4_9.tif,T-shirt,T-shirt__G04,1,images/1949.png,13b7b2a8fae30e0f06fd70f3f871c2e0cb49639df9ecda24dca9f5567434e9fe,NONE,False,
1950,T-shirt/5_1.tif,T-shirt,T-shirt__G05,2,images/1950.png,376dd51c98c20738f115bbc16ae922e04969283e5fce22d1665f17f71fffff65,NONE,False,
1951,T-shirt/5_10.tif,T-shirt,T-shirt__G05,2,images/1951.png,5da77f02e8bc75b5c9a1f1e4153f883167ad7d766161a8182945130844b977ad,NONE,False,
1952,T-shirt/5_2.tif,T-shirt,T-shirt__G05,2,images/1952.png,c7ee17de2280aa3912f6f79dd4bcd24214908d1fb3d1e5739ef20ab5a623963e,NONE,False,
1953,T-shirt/5_3.tif,T-shirt,T-shirt__G05,2,images/1953.png,4be3c3cfc3dcd60e5ab31d16ce53e4d3d273bb15f114595d46cf441c18a799b0,NONE,False,
1954,T-shirt/5_4.tif,T-shirt,T-shirt__G05,2,images/1954.png,76f29389b1b675b3c23cf4d848bfe0591371339b4a2f2e330ea5df55cb45daf0,NONE,False,
1955,T-shirt/5_5.tif,T-shirt,T-shirt__G05,2,images/1955.png,c2440836dea909a387afd9c38f67cf913cc0b7276940c1425527ef37408b6ef2,NONE,False,
1956,T-shirt/5_6.tif,T-shirt,T-shirt__G05,2,images/1956.png,eb450ae8ed2e6272d41a6f7df89d3a9856db08c2c182c0179b2a5e104b1b8a73,NONE,False,
1957,T-shirt/5_7.tif,T-shirt,T-shirt__G05,2,images/1957.png,227629bcc59aa6420a6fc5034778bee62610c7c21cff0882ae934a7ac3f1d26b,NONE,False,
1958,T-shirt/5_8.tif,T-shirt,T-shirt__G05,2,images/1958.png,e18a5ab54d6086f3de9af189bf3b6b18a37846a8f979bcf7425e1e08f1023228,NONE,False,
1959,T-shirt/5_9.tif,T-shirt,T-shirt__G05,2,images/1959.png,8d63f7f529c2a2de6759418a9c5cf311b238d37b16a36bfb4ccabff8e2a7a31d,NONE,False,
1960,T-shirt/6_1.tif,T-shirt,T-shirt__G06,2,images/1960.png,d2d5e7ef38a99d790ec0195344ad1d37619278034b3d690f640828484c178621,NONE,False,
1961,T-shirt/6_10.tif,T-shirt,T-shirt__G06,2,images/1961.png,2d07338c72eaba49960485d876c881c57b48e08605199efd9cd1aebdeddc912b,NONE,False,
1962,T-shirt/6_2.tif,T-shirt,T-shirt__G06,2,images/1962.png,f834e96f3763462bbfa2bc8262df93731aa6ccebc6cacecad0811583c11f768d,NONE,False,
1963,T-shirt/6_3.tif,T-shirt,T-shirt__G06,2,images/1963.png,3680a2284bcfaa441890eadcde83a1542ae5f2b949b53d7ff3cbc07b91c0ba60,NONE,False,
1964,T-shirt/6_4.tif,T-shirt,T-shirt__G06,2,images/1964.png,ac3923b6d5178613bc903d7c690d32a0aa211bc69934b91418046b9c42b2de4f,NONE,False,
1965,T-shirt/6_5.tif,T-shirt,T-shirt__G06,2,images/1965.png,5a9fc740508cbbd03c08e0d5ef786051702bf13594929febbe5dd4b80d0382eb,NONE,False,
1966,T-shirt/6_6.tif,T-shirt,T-shirt__G06,2,images/1966.png,8c729143bde48219543ad2b4034e1e48add6cdfdd84c7c4442178ed7424e2a3b,NONE,False,
1967,T-shirt/6_7.tif,T-shirt,T-shirt__G06,2,images/1967.png,410c7894a4208b594eda14c09749f6640993cb1b39ce121e25d851a75409ac20,NONE,False,
1968,T-shirt/6_8.tif,T-shirt,T-shirt__G06,2,images/1968.png,5098e0e162d07e3968f4701945998ddbba72df451e125bb785557952273cdfd9,NONE,False,
1969,T-shirt/6_9.tif,T-shirt,T-shirt__G06,2,images/1969.png,20e741b8f812c937d7a441a6acf440a773063f736d091d162ae984c914ee4377,NONE,False,
1970,T-shirt/7_1.tif,T-shirt,T-shirt__G07,3,images/1970.png,6128d6aafd695cd11b160fe79a96dfc8ef55d3052f1b169f3bac9aefd1e7b49d,NONE,False,
1971,T-shirt/7_10.tif,T-shirt,T-shirt__G07,3,images/1971.png,4e3c14465d53b0fb9a61e951b34c7f1ba9f5da3bf2740f4f5270300c9d71361b,NONE,False,
1972,T-shirt/7_2.tif,T-shirt,T-shirt__G07,3,images/1972.png,b1bf02b8d38ab286e3874f56fd11e2cc3e20429781f5e061228196a09d99d682,NONE,False,
1973,T-shirt/7_3.tif,T-shirt,T-shirt__G07,3,images/1973.png,f472cbdc34f7a4456db831d6d4a0039a7520730f16327bb033bafb4a89174310,NONE,False,
1974,T-shirt/7_4.tif,T-shirt,T-shirt__G07,3,images/1974.png,97c62f271416643c30f03d94a46e5e93eb2dcb38f1f067767f66ff503357d213,NONE,False,
1975,T-shirt/7_5.tif,T-shirt,T-shirt__G07,3,images/1975.png,f7150bd0d8164cc108cab38684769bfb4f8fcd50f0b7dcb2f1235a813d4edc66,NONE,False,
1976,T-shirt/7_6.tif,T-shirt,T-shirt__G07,3,images/1976.png,519e8548d2a10973e66f4f13c44153de1d206dca7442f7c919707d207de0d503,NONE,False,
1977,T-shirt/7_7.tif,T-shirt,T-shirt__G07,3,images/1977.png,5faf3ab9236a10560705b6c8c32c7c13a69691d34d13c334ab2ae19e2e04451d,NONE,False,
1978,T-shirt/7_8.tif,T-shirt,T-shirt__G07,3,images/1978.png,da1649b676a2241825867273dd6a5d2db1c9739d38f3610dd2e83893035bd3e4,NONE,False,
1979,T-shirt/7_9.tif,T-shirt,T-shirt__G07,3,images/1979.png,9e49f1e2ca05d45b2ab8f07cc0491a5833e319c321f43284ca415fae47cae2e8,NONE,False,
1980,T-shirt/8_1.tif,T-shirt,T-shirt__G08,3,images/1980.png,0e4bff7c0c382102899458fd3934c96fe049d9d50e54c8f770eb5fef3689a889,NONE,False,
1981,T-shirt/8_10.tif,T-shirt,T-shirt__G08,3,images/1981.png,16234fd6de77a08974ef8aa58f90d86739f72e17ea453fc9cbfb8c006f35807d,NONE,False,
1982,T-shirt/8_2.tif,T-shirt,T-shirt__G08,3,images/1982.png,0217f55707d5c18ce251a65f8e4df39e3162ce4e77f5561632d1113b8fdb7b36,NONE,False,
1983,T-shirt/8_3.tif,T-shirt,T-shirt__G08,3,images/1983.png,75ba7e9044d2ad13c1e1a452fce7c2101c2146f8937b474ffaffa242d35f0e76,NONE,False,
1984,T-shirt/8_4.tif,T-shirt,T-shirt__G08,3,images/1984.png,d41ab0927da2131ada8aff557a2e325bd8bed3cac051ed09f29d162c88aacdd0,NONE,False,
1985,T-shirt/8_5.tif,T-shirt,T-shirt__G08,3,images/1985.png,4333b6f22f475b084b81bc63cc46ecc5655aa52188667661bebc9c4f83ab6434,NONE,False,
1986,T-shirt/8_6.tif,T-shirt,T-shirt__G08,3,images/1986.png,6bf5bcc86d59a1963042dd0b7371954360940f0431f5f8bedc056f4fb7b5d458,NONE,False,
1987,T-shirt/8_7.tif,T-shirt,T-shirt__G08,3,images/1987.png,a63cbfa80cc01cbb0e7a846846330114129f8ec3505ad4f95422dda457c59832,NONE,False,
1988,T-shirt/8_8.tif,T-shirt,T-shirt__G08,3,images/1988.png,8c731a8d6a8b4eadb334132950ec177afdd0d507c39083eba988c617469448e0,NONE,False,
1989,T-shirt/8_9.tif,T-shirt,T-shirt__G08,3,images/1989.png,6985d75c897ffce3c89b4c7cb3567b0f404fa0e3c65d5dd0369baf2063aa8c6d,NONE,False,
1990,T-shirt/9_1.tif,T-shirt,T-shirt__G09,4,images/1990.png,aab018c4320620455d561e05e21824187610d55314f1467474d2be93da7c6fe8,NONE,False,
1991,T-shirt/9_10.tif,T-shirt,T-shirt__G09,4,images/1991.png,c5cfb947036490366df072f7775bb0e8c6a7041e516a19545dd8354367910bb5,NONE,False,
1992,T-shirt/9_2.tif,T-shirt,T-shirt__G09,4,images/1992.png,3f0c469c7f66db4f35ae95d7d312e7d813af19b1104e19c6b2d98563c85fe823,NONE,False,
1993,T-shirt/9_3.tif,T-shirt,T-shirt__G09,4,images/1993.png,ecab588e8eb0c8bbeabb0e336c0bbff9204d7fa3ae8ed80f3f8a664a94b71c2b,NONE,False,
1994,T-shirt/9_4.tif,T-shirt,T-shirt__G09,4,images/1994.png,04ba83d42cdd2f4adc2ec52ea5ec0dde96c63e380e66e2c3d41e7600ffbd06f8,NONE,False,
1995,T-shirt/9_5.tif,T-shirt,T-shirt__G09,4,images/1995.png,67e79fff115e437a00e5c1240f26a221682718824cef9232754afd2d35df76e6,NONE,False,
1996,T-shirt/9_6.tif,T-shirt,T-shirt__G09,4,images/1996.png,df1fa0553fe14b3f7d809071668e7211581dd740242e07b8c29e2e8c4bbd76fc,NONE,False,
1997,T-shirt/9_7.tif,T-shirt,T-shirt__G09,4,images/1997.png,e9dfffe3f7783c1cb0dccb9cfe036991331e84f2d054652b283351ffebc33eeb,NONE,False,
1998,T-shirt/9_8.tif,T-shirt,T-shirt__G09,4,images/1998.png,11ab3c6588f7e55d4616fda6891928f5e28ae79f88a3409533c2cdad8c8187c0,NONE,False,
1999,T-shirt/9_9.tif,T-shirt,T-shirt__G09,4,images/1999.png,5c9308464edee412f484abf59c7ef6a23e24660341c2be5fc5e5dc54ea592d86,NONE,False,
2000,Tunic/10_1.tif,Tunic,Tunic__G10,4,images/2000.png,6ec8de04c791e89ad9b5c2d2f598cd40a1db1d08eb1a6355f6d8fdaa8843db19,NONE,False,
2001,Tunic/10_10.tif,Tunic,Tunic__G10,4,images/2001.png,124dc337add14906e7254fd2360279b4e1842cf7a8576ea46f89133b2d708a96,NONE,False,
2002,Tunic/10_2.tif,Tunic,Tunic__G10,4,images/2002.png,f23d23b05021bbd35b26a3a6c50b76dba7ea5677c68ec1a010b01f79fffccf91,NONE,False,
2003,Tunic/10_3.tif,Tunic,Tunic__G10,4,images/2003.png,4383bd1c4e72a3cd768af4433dc2d87e0f86e13c0662fda38383cd212d8703e2,NONE,False,
2004,Tunic/10_4.tif,Tunic,Tunic__G10,4,images/2004.png,cd6dd7a6ca946877bdf04e67fe70246396c527f1e17bd5d16c89c88ed9540572,NONE,False,
2005,Tunic/10_5.tif,Tunic,Tunic__G10,4,images/2005.png,b62361a15b336718bdaf0bd36d177bac131c097402c60018bbf5ba8f09908f18,NONE,False,
2006,Tunic/10_6.tif,Tunic,Tunic__G10,4,images/2006.png,42f5f5d8948b258607e4dcf3e3b90a99020eed53da52426831a53ea9552c9d24,NONE,False,
2007,Tunic/10_7.tif,Tunic,Tunic__G10,4,images/2007.png,91782753a519ac69c8e9abaa953cdb7bed0a2b2b161d3f323105d07e9679d2d6,NONE,False,
2008,Tunic/10_8.tif,Tunic,Tunic__G10,4,images/2008.png,dcc9f562f634a211bf329449d074c5dce69066d08b0642f935876d502e2234b7,NONE,False,
2009,Tunic/10_9.tif,Tunic,Tunic__G10,4,images/2009.png,c8d6a507d473a71153c62c33d473d35defce6a454c169f75df94f1b8318217be,NONE,False,
2010,Tunic/1_1.tif,Tunic,Tunic__G01,0,images/2010.png,79ec573d357900ca98183686ff727d95c8734e18728956fa86a926452256bb9b,NONE,False,
2011,Tunic/1_10.tif,Tunic,Tunic__G01,0,images/2011.png,726c9be77a1a16134d2c06de4107f01050ec79926b4eef66b7c1139d57bbe00b,NONE,False,
2012,Tunic/1_2.tif,Tunic,Tunic__G01,0,images/2012.png,0f1b042fefb6e0d08c95e19e1f3b28d7beffdadd7cbc9f3a8c4c6aae3fb96307,NONE,False,
2013,Tunic/1_3.tif,Tunic,Tunic__G01,0,images/2013.png,9e56bdbc101eecd3733b421b6292cfd05d50363c59c2db114c7f76d7f408dc9b,NONE,False,
2014,Tunic/1_4.tif,Tunic,Tunic__G01,0,images/2014.png,b0502810da46b51aa0a42cd0b86e86c47c5fa01fda48314eae489628c7bfc3e8,NONE,False,
2015,Tunic/1_5.tif,Tunic,Tunic__G01,0,images/2015.png,7395f75337ca6ac9ae5999db1c9f8271dc5348635fd8b8f2f7a9d4c4ac05e838,NONE,False,
2016,Tunic/1_6.tif,Tunic,Tunic__G01,0,images/2016.png,72da5991cc1202fbfb351e5f0b92d0ea51615a6e23c4c009eeca18dfabb21dcf,NONE,False,
2017,Tunic/1_7.tif,Tunic,Tunic__G01,0,images/2017.png,28fc3d717aa1b33479a96ff38dc2b00b52100cb8c5ed5264eaf3bd45d9f7a675,NONE,False,
2018,Tunic/1_8.tif,Tunic,Tunic__G01,0,images/2018.png,3ae0ecb6af5eba5a59b63e94ffa51e00c6afa6969350de4e9c96fd93b43c6cbd,NONE,False,
2019,Tunic/1_9.tif,Tunic,Tunic__G01,0,images/2019.png,68fd873417073062ac285817cdb42292f4fa913e456a974b73271530aaba42e7,NONE,False,
2020,Tunic/2_1.tif,Tunic,Tunic__G02,0,images/2020.png,a4dce6f0d6013027db7a1e588596f602fc46c82e5e77a2bcc2747a09a4b5f465,EXACT,False,
2021,Tunic/2_10.tif,Tunic,Tunic__G02,0,images/2021.png,d93bd5654ff31c15fcc40801369efa3da1e2c141974388750d245da427e61eda,NONE,False,
2022,Tunic/2_2.tif,Tunic,Tunic__G02,0,images/2022.png,67e107b344a25505f4aa4113a75d172d6b34bfa1a784ad35d84bfb7f4932ac2f,NONE,False,
2023,Tunic/2_3.tif,Tunic,Tunic__G02,0,images/2023.png,c2642ca77d6904ef4b6042c2e9d1b4854c257ace352fae2b883586311738777a,NONE,False,
2024,Tunic/2_4.tif,Tunic,Tunic__G02,0,images/2024.png,541a753cb782bad6bea731d5139d147e92103806ff9f192ad76609681f427b72,NONE,False,
2025,Tunic/2_5.tif,Tunic,Tunic__G02,0,images/2025.png,0a9bdddc8184d81db7ebd5cd9b5b3179239b53c4c2d0d469ff279af3be67ba69,NONE,False,
2026,Tunic/2_6.tif,Tunic,Tunic__G02,0,images/2026.png,047df0b337dd60e4969beeb7ae2e83e5cfcd547340ef2e7be8486596d9196b64,NONE,False,
2027,Tunic/2_7.tif,Tunic,Tunic__G02,0,images/2027.png,95baa220e4876d3dc50a0860f8fd848797b2c641a62a3fdc5ac87f0218a16be7,NONE,False,
2028,Tunic/2_8.tif,Tunic,Tunic__G02,0,images/2028.png,0ad80166cb8bee736313e92076ebedf1ff55b26401b66113f110bba9eef58205,NONE,False,
2029,Tunic/2_9.tif,Tunic,Tunic__G02,0,images/2029.png,e6f533de487b615bb1aa62959b9c51b2a49e3718f5e86ad31a5276aa376fd5d2,NONE,False,
2030,Tunic/3_1.tif,Tunic,Tunic__G03,1,images/2030.png,0fa6917920c14bfe1c53f97faa219edf147ead0b0f2ffd9458d275d473eab162,NONE,False,
2031,Tunic/3_10.tif,Tunic,Tunic__G03,1,images/2031.png,ec5bbad150799f858fde44d91b37f4b35ad9491ca21172c7e00f912b0a59d237,NONE,False,
2032,Tunic/3_2.tif,Tunic,Tunic__G03,1,images/2032.png,7a4d59681a0649dede046ce35c18a5e60bb27df1a23ace70132f85fb4b80ceab,NONE,False,
2033,Tunic/3_3.tif,Tunic,Tunic__G03,1,images/2033.png,9c4c307525df2f6ea4c28734c82d9c060f594ba576f80dd7de51a87d82ac64fc,NONE,False,
2034,Tunic/3_4.tif,Tunic,Tunic__G03,1,images/2034.png,2c0ef965486712290997925c793a7a971b2ef00483afca8e2805a1846f19ffdf,NONE,False,
2035,Tunic/3_5.tif,Tunic,Tunic__G03,1,images/2035.png,5df4bf03bcc4fdea7457b4d98ddc2e47c2f45978b0c6ddcb5c747396f81f1b43,NONE,False,
2036,Tunic/3_6.tif,Tunic,Tunic__G03,1,images/2036.png,76115dbf266f91a6ff07bc0634d3321ca7f9a3202bf986cfef1c3af14195e266,NONE,False,
2037,Tunic/3_7.tif,Tunic,Tunic__G03,1,images/2037.png,25b81531c27281b46d644cd851b324d6753ea4d26d9b6455885bb863c4154ba9,NONE,False,
